αλληλουχία, σωματείο;association {2};FG
αλλιγάτορας;alligator;FG
αλλιώς;alias;FG
αλλιώς;alias, autrement;GF
αλλιώς, αλλοιώς, ειδεμή, διαφορετικά , αρκετά;autrement;FG
αλλοδαπή;étranger;GF
αλλοδαπός;étranger;GF
αλλοδαπός, εξωτερικός, ξένος, αλλοδαπή;étranger;FG
άλλοθι;alibi;GF
άλλοθι, δικαιολογία;alibi;FG
αλλοιθωρίζω;bigler;FG
αλλοίθωρος {η/ο};bigle;FG
αλλοίμονο;hélas;FG
αλλοιώνομαι;altérer {s'};GF
αλλοιώνομαι, χαλώ;altérer {s'};FG
αλλοιώνω;altérer;FG
αλλοιώνω;altérer, caricaturer;GF
αλλοιώς;sinon;FG
αλλοιώς;sinon, autrement;GF
αλλοίωση;altération;GF
αλλόκοτος {η/ο};baroque, biscornu {e};GF
άλλος {η/ο};autre;GF
άλλος {η/ο}, άλλος-η-ο ;autre;FG
άλλος-η-ο ;autre;GF
άλλοτε;anciennement;FG
άλλοτε;jadis;FG
άλλοτε;autrefois, anciennement, jadis;GF
άλλοτε, κάποτε ;autrefois;FG
αλλοτρίωση;aliénation;GF
αλλού;ailleurs;FG
άλλωστε;d'ailleurs;GF
άλλωστε [alostai];d'ailleurs;GF
άλλωστε [alostai], άλλωστε;d'ailleurs;FG
άλμα;bond;GF
αλμανάκ;almanach;GF
άλμπατρος;albatros;FG
αλμπινός;albinos;FG
άλμπουμ;album;GF
άλμπουμ, τόμος, δίσκος μεγάλης διάρκειας, λεύκωμα;album;FG
άλογο;cheval;FG
άλογο;cheval, cheval {n.}, cheval d'arçons {n.};GF
άλογο κούρσας;cheval de course {n.};FG
άλογο πολέμου;cheval de bataille {n.};GF
άλογο πολέμου;cheval de guerre {n.};GF
άλογο πολέμου, πολεμικό άτι, πολεμικό άλογο;cheval de bataille {n.};FG
αλογοουρά;queue de cheval {n.};FG
αλόη;aloès;FG
αλουμίνιο;aluminium;GF
αλουμίνιο [alouminio];aluminium;GF
αλουμίνιο, αλουμίνιο [alouminio];aluminium;FG
αλπακάς;alpaga;FG
άλπειος {α/ο};alpestre;FG
αλπικός {ή/ό};alpin {e};FG
αλπινισμός;alpinisme;GF
αλπινιστής;alpiniste;GF
άλσος;bosquet;FG
αλτιστής;altiste;FG
άλτο;alto;FG
αλτρουισμός;altruisme;FG
αλτρουιστής;altruiste;GF
αλτρουιστής, αλτρουιστικός {ή/ό};altruiste;FG
αλτρουιστικός {ή/ό};altruiste;GF
αλύγιστος;inflexible;FG
αλυκτώ;japper;GF
αλυκτώ, γαβγίζω;japper;FG
αλυσίδα;chaine;FG
αλυσίδα;chaine, chaîne;GF
άλφα;alpha;FG
αλφαβήτα;alphabet;GF
αλφαβητάρι;abécédaire;FG
αλφαβητικός {ή/ό};alphabétique;FG
αλφάβητο;alphabet;GF
αλφάβητο, αλφαβήτα;alphabet;FG
αλφάδι;niveau {1};GF
αλφάδι, βαθμός, επιφάνεια, επίπεδο;niveau {1};FG
αλφαδιάζω;araser;FG
αλφαριθμητικός {ή/ό};alphanumérique;FG
αλφάτο;alfa;FG
αλχημεία;alchimie;FG
αλχημιστής;alchimiste;FG
αλώβ;aire;GF
αλώβ, αετοφωλιά, αλώνι;aire;FG
αλώνι;aire;GF
αλώνισμα;battage;FG
αλωπεκίαση;alopécie;FG
αμ;bas-relief;GF
άμα;quand;GF
άμα, πότε, όταν;quand;FG
αμαζόνα;amazone;FG
αμάλγαμα;amalgame {dentaire};FG
αμάν!;bigre!;GF
αμάν!, μπρρ!;bigre!;FG
αμανίτης;amanite;FG
άμαξα;calèche;FG
άμαξα;carrosse;FG
άμαξα;calèche, carrosse, char;GF
αμαξάκι;carriole;GF
αμαξάκι, κάρο, καροτσάκι;carriole;FG
αμάξι;bagnole;GF
αμαξιτός {ή/ό};carrossable;FG
αμαξοποιός;charron;FG
αμαξοποιός;carrossier, charron;GF
αμάξωμα;carrossage;FG
αμάξωμα;caisse, carrossage, carrosserie;GF
αμάξωμα, λαμαρίνα;carrosserie;FG
αμαξώνω;carrosser;FG
αμάραντος;amarante;FG
αμαρτία;péché;FG
αμαρτία;pécher;FG
αμαρτία;pécher, péché;GF
άμβαρο;ambre gris;FG
αμβλύνω;émousser;FG
άμβλωση;avortement;GF
άμβλωση, αποβολή, αποτυχία\, αποτυχία, έκτρωση;avortement;FG
αμβροσία;ambroisie;FG
άμβωνας;ambon;FG
άμβωνας;ambon, chaire;GF
άμβωνας, έδρα;chaire;FG
αμέθυστος;améthyste;FG
αμειψισπορά;assolement;FG
αμέλεια;négligent;GF
αμελήσ;souple {adj.};GF
αμελήσ, ευέλικτος, δραστήριος, ελαστικός, αδρανήσ;souple {adj.};FG
αμελώ;négliger;FG
αμερικανίζω;américaniser;GF
αμερικανίζω, αμερικανιποιώ;américaniser;FG
αμερικάνικα;américain {langue};FG
αμερικάνικη;américain;FG
αμερικανιποιώ;américaniser;GF
αμερικανισμός;américanisme;FG
αμερικανιστής;américaniste;FG
αμερικανοποίηση;américanisation;FG
αμερικανοποιούμαι;américaniser {s'};FG
Αμερικάνος;Américain;FG
άμεσος;direct;GF
αμέσος;tout de suite;GF
αμέσως;aussitôt;FG
αμέσως;tout de suite, aussitôt;GF
αμέσως [amaissoss];tout de suite;GF
αμέσως, αμέσος, αμέσως [amaissoss];tout de suite;FG
αμετανόητος;sans remord;FG
αμεταχείριστο;neuf;GF
αμεταχείριστο, καινούργιο;neuf;FG
αμέτρητος;innombrable;FG
αμήν;amen;FG
αμηνόρροια;aménorrhée;FG
αμηχανία;cafouillage {cafouillis};FG
αμίαντος;amiante;FG
αμίλητος;silencieux;FG
αμινικός {ή/ό};aminé {ée};FG
αμμονίτης;ammonite;FG
άμμος;sable;FG
αμμουδιά;plage;GF
αμμουδιά, ακτή;plage;FG
αμμωνία;ammoniac;FG
αμνησία;amnésie;FG
αμνησία;absence, amnésie;GF
αμνησιακός {ή/ό};amnésique;FG
αμνηστεύω;amnistier;FG
αμνηστία;amnistie;FG
αμνιακός {ή/ό};amniotique;FG
αμνιοπαρακέντηση;amniocentèse;FG
αμοιβάδα;amibe;FG
αμοιβαδικός {ή/ό};amibien {enne};FG
αμοιβή;récompense;GF
αμορτί;amorti {sport};GF
αμορτί, κοφτή μπαλιά στο τένις;amorti {sport};FG
αμορτισέρ;amortisseur;FG
άμορφος {η/ο};amorphe;GF
αμπάρι;cale {naut.};GF
αμπάρι, κλίνη, σκαρί;cale {naut.};FG
αμπέρ;ampère;FG
αμπούλα;ampoule {med.};GF
αμπούλα μελάνης για στυλό;cartouche d'encre;FG
αμπραγιάζ;embrayage;GF
αμυγδαλή;amygdale;FG
αμυγδαλιά;amandier;FG
αμύγδαλο ;amande;FG
αμυδρά;vaguement;GF
αμυδρός {ή/ό};vague {adj};GF
άμυλο;amidon;GF
άμυλο, κόλλα του κολλαρίσματος;amidon;FG
αμυνα;défense;FG
αμυχή;abrasion;GF
αμφεταμίνη;amphétamine;FG
αμφιβάλλω;douter;FG
αμφίβιος {α/ο};amphibie;FG
αμφιβολία;doute;GF
αμφιβολία, απορία;doute;FG
αμφίβολος {η/ο};aléatoire;GF
αμφίβολος {η/ο}, αβέβαιος {η/ο}, αδήλος;aléatoire;FG
αμφιδέξιος {α/ο};ambidextre;FG
αμφιθέατρο;amphithéâtre;FG
αμφίκοιλος {η/ο};biconcave;FG
αμφίκυρτος {η/ο};biconvexe;FG
αμφιλεγόμενο;ambiguïté;GF
αμφίπλευρος {η/ο};bilatéral {ale/plu:aux};GF
αμφίπλευρος {η/ο}, διμερής {ές};bilatéral {ale/plu:aux};FG
αμφισβητούμενος;contesté;FG
αμφιταλαντεύομαι;balancer, ballotter;GF
αμφιτρύωνας;amphitryon;FG
αμφιφυλόφιλία;bisexualité;FG
αμφιφυλόφιλος {η/ο};bisexuel {elle};FG
αμφορέας;amphore;FG
αν;si;GF
αν θέλετε;si vous voulez;FG
αν και ;bien que;GF
αν και , μολονότι, παρότι, παρόλο που;bien que;FG
αν, έαν;si;FG
ανά;dans;GF
αναβαθμίζω;valoriser;GF
αναβαθμίζω, εξυψώνω;valoriser;FG
αναβάθμιση;valorisation;GF
αναβάλλω;ajourner;FG
αναβάλλω;repousser;FG
αναβάλλω;suspendre;FG
αναβάλλω;suspendre, repousser, retarder, ajourner;GF
αναβάλλω, καθυστερώ;retarder;FG
αναβατήρας;arçon;GF
αναβίωση;renaissance;FG
αναβλύζω;jaillir;GF
αναβλύζω, πετιέμαι, ξεπροβάλλω, ξεπετιέμαι;jaillir;FG
αναβλύζων {ουσα/ον};jaillissant {e};FG
ανάβλυση;jaillissement;FG
αναβολή;sursis;FG
αναβολή;sursis, renvoi, ajournement;GF
αναβολή, παραπομπή;renvoi;FG
αναβολικό φάρμακο;anabolisant;FG
αναβρασμός;bouillonnement;GF
ανάβω;chauffer {suite};FG
ανάβω;allumer, brûler, chauffer {suite};GF
ανάβω, καίω;brûler;FG
αναγγελία;annonce;GF
αναγγέλλομαι;annoncer {s'};GF
αναγγέλλω;afficher, annoncer;GF
αναγγέλλω, επιδεικνύω, τοιχοκολλώ;afficher;FG
αναγκάζω;forcer;FG
αναγκάζω;forcer, obliger;GF
αναγκαίο συστατικό;élément constitutif {n.};FG
αναγκαιότητα;besoin;GF
ανάγκη;nécessité;FG
ανάγκη;nécessité, besoin;GF
ανάγκη, αναγκαιότητα;besoin;FG
ανάγκης;besoin {de};FG
ανάγλυφο;relief;FG
ανάγλυφο;relief, bas-relief;GF
αναγνωρίζω;reconnaître;GF
αναγνώριση;reconnaissance;FG
αναγνωρίσιμος;reconnu;FG
αναγόρευση αγίου;canonisation;GF
αναγόρευση αγίου, αγιοποίηση;canonisation;FG
αναγορεύω άγιο;canoniser;GF
αναγορεύω άγιο, αγιοποιώ;canoniser;FG
αναγραμματισμός;anagramme;FG
αναγραφή;transcription;FG
αναγράφω;transcrire;FG
αναδείχνομαι;se faire élire;FG
αναδείχνομαι;se révèler;FG
αναδείχνομαι;se faire élire, se révèler;GF
αναδείχνω;faire connaitre;FG
αναδευτήρες;agitateurs;FG
αναερόβιος {α/ο};anaérobie;FG
αναζήτηση;chercher;GF
αναζωπυρώνω;activer;GF
ανάθεση;attribution;GF
ανάθεση, απονομή, αρμοδιότητα, δικαιοδοσία;attribution;FG
αναθέτω;charger {4};FG
αναθέτω;assigner, attribuer, charger {4};GF
αναθέτω, ορίζω, αποδίδω, χορηγώ;attribuer;FG
αναθυμίαση;vapeur;GF
αναθυμίαση, ατμός;vapeur;FG
αναίδεια;impertinence;FG
αναιδής;effronté;FG
αναιδής;impertinent;FG
αναιδής;impertinent, effronté;GF
αναιμία;anémie;FG
αναιμικός {ή/ό};anémié {ée};FG
αναιμικός {ή/ό};anémique;FG
αναιμικός {ή/ό};anémié {ée};GF
αναιμικός {ή/ό};anémique;GF
αναίρεση;bécarre;FG
αναίρεση;bécarre, cassation;GF
αναίρεση, ακύρωση;cassation;FG
αναισθησία;anesthésie;GF
αναισθησιολόγος;anesthésiste;FG
αναισθητοποιώ;anesthésier;GF
αναισθητοποιώ, ναρκώνω;anesthésier;FG
ανακαλύπτω;découvrir;GF
ανακαλύπτω, αποκαλύπτω;découvrir;FG
ανακαλώ;abroger, abolir, annuler, résilier;GF
ανακαλώ, ακυρώνvω;résilier;FG
ανακαλώ, ακυρώνvω, ματαιώνω;annuler;FG
ανάκαμψη;relance;FG
ανάκαμψη;reprise;FG
ανάκαμψη;relance, reprise;GF
ανακάτεμα {n.};mélange;FG
ανακάτεμα {n.};agitation, mélange;GF
ανακατεμένος {η/ο};brouillé {ée};FG
ανακατεύω;mélanger;FG
ανακατεύω;mélanger, amalgamer, battre, brasser, brouiller;GF
ανακατεύω, ζυμώνω, πλάθω;brasser;FG
ανακατωσούρα;chamboulement;FG
ανακατωσούρα;affairement, chamboulement;GF
ανακεφαλαιώνω;capitaliser;GF
ανακεφαλαίωση;capitalisation;GF
ανακεφαλαίωση, κεφαλαιοποίηση, ανατοκισμός;capitalisation;FG
ανακεφαλαιώσιμος {η/ο};capitalisable {suite};FG
ανακηρύσσω όσιον;béatifier;GF
ανακινώ;agiter;GF
ανακινώ, ταράζω, κουνώ, επισείω;agiter;FG
ανακοινώνω;annoncer, publier, imprimer ;GF
ανακοίνωση;annonce;GF
ανακόλουθο;anacoluthe;FG
ανακόντα;anaconda;FG
ανακοπή;arrêt;GF
ανακουφίζω;réconforter;FG
ανακουφίζω;soulager;FG
ανακουφίζω;soulager, réconforter, calmer;GF
ανακούφιση;réconfort;FG
ανακούφιση;soulagement;FG
ανακούφιση;soulagement, réconfort, adoucissement;GF
ανακούφιση, βελτίωση;adoucissement;FG
ανακρίνω;interroger;GF
ανάκριση;interrogatoire;FG
ανακωχή;armistice;FG
αναλαμβάνω;charger {se};FG
αναλαμβάνω;prendre en main;FG
αναλαμβάνω;prendre en main, charger {se}, assumer;GF
ανάλαφρος {η/ο};vaporeux {euse};GF
αναλγησία;analgésie;FG
ανάληψη;ascension;GF
ανάληψη, άνοδος;ascension;FG
αναλλεργικός {ή/ό};anallergique;GF
αναλογά;selon;GF
ανάλογα με την περίπτωση;suivant le cas;FG
αναλογία;analogie;FG
αναλογικός ;proportionnel, analogique;GF
αναλογικός {ή/ό};analogique;GF
αναλογικός {ή/ό}, αναλογικός ;analogique;FG
ανάλογος;conforme;FG
ανάλογος;conforme, proportionnel, analogue;GF
ανάλογος {η/ο};analogue;GF
ανάλογος {η/ο}, ανάλογος;analogue;FG
ανάλογος, αναλογικός ;proportionnel;FG
αναλύονται;analysé {ils sont analysés};FG
ανάλυση;analyse;FG
αναλύσιμος {η/ο};analysable;FG
αναλυτικός {ή/ό};analytique;FG
αναλύω;analyser;FG
αναλφαβητισμός;analphabétisme;FG
αναλφάβητος {η/ο};analphabète;FG
αναμειγνύω;mêler;FG
αναμειγνύω;mêler, allier;GF
αναμειγνύω, κάνω ένα κράμα, συνδυάζω;allier;FG
αναμείκτης;carburateur;GF
αναμενόμενος {η/ο};attendu {ue};FG
αναμένω;attendre, attendre {s'} à;GF
ανάμεσα;au milieu;FG
ανάμεσα;entre;GF
ανάμεσα σε;dans;GF
αναμιγνύομαι;amalgamer {s'};FG
αναμιγνύω;amalgamer;GF
αναμιγνύω, ανακατεύω;amalgamer;FG
ανάμιξη;brassage;FG
άναμμα;allumage;FG
αναμμένα κάρβουνα;charbons ardents;FG
αναμμένος {η/ο};ardent {e};GF
αναμμένος {η/ο}, φλογερός {ή/ό}, τρομερός {ή/ό};ardent {e};FG
αναμμένος-η-ο;allumé{e};FG
ανάμνηση;souvenir;FG
αναμονή;attente;GF
αναμονή, προσδοκία;attente;FG
ανανάς;ananas;FG
ανανέωνω;renouveler;FG
ανάξιος {α/ο};incapable;GF
ανάπαυλα;césure;GF
ανάπαυλα, τομή;césure;FG
αναπαύομαι;reposer {se};FG
αναπαυτικός;confortable;GF
αναπαυτικός, άνετος;confortable;FG
αναπηδώ;bondir;GF
ανάπηρος;périmé;FG
αναπνέω;respirer;GF
αναπνοή;respiration;GF
ανάποδα;envers (à l'envers);FG
αναποδιά;bouleversement;GF
αναποδιά;bouleversement {le};GF
αναποδογυρίζομαι;capoter;GF
αναποδογυρίζομαι, ανατρέπομαι;capoter;FG
αναποδογυρίζω;basculer;GF
αναποδογύρισμα;capotage;GF
ανάποδος {η/ο};acariâtre;GF
ανάποδος {η/ο}, δύστροπος {η/ο};acariâtre;FG
αναπόφευκτα;automatiquement;GF
αναπόφευκτα, αυτόματα;automatiquement;FG
αναπτήρας;briquet;GF
αναπτήρας του αυτοκινήτου;allume-cigares;FG
ανάπτυξη;accroissement, croissance;GF
ανάπτυξη, απάντυξη;croissance;FG
αναπτύσσομαι;développer {se};FG
αναπτύσσω;développer;FG
άναρθρος;inarticulé;FG
άναρθρος {η/ο};bredouillant {e};FG
αναρρώνω;guérir;GF
ανάρτηση;accrochage;GF
ανάρτηση, κρέμασμα;accrochage;FG
αναρχία;anarchie;FG
ανάσα;souffle, respiration;GF
ανάσα, αναπνοή;respiration;FG
ανασαίνω;respirer;GF
ανασαίνω, οσφραίνομαι, αναπνέω, εισπνέω;respirer;FG
ανασκαφή;excavation;FG
ανασκαφή;fouille;FG
ανασκαφή;fouille, excavation;GF
ανάσκελα;à la renverse;FG
ανάσκελα;sur le dos;FG
ανάσκελα;sur le dos, à la renverse;GF
ανασκόπηση;enquête;FG
ανασκοπώ;parcourir ;GF
αναστάτωμα;chambardement;GF
αναστάτωμα, αναστάτωση, εξέγερση;chambardement;FG
αναστατώνω;affoler;FG
αναστατώνω;affoler, bouleverser;GF
αναστάτωση;bouleversement, branle-bas, chambardement;GF
αναστενάζω;soupirer;FG
ανάστημα;hauteur {1};GF
αναστολέας;bêtabloquant;FG
